date,code,action,reason,price,shares,pnl_pct
2020-03-03,600502.SH,买入,金叉,4.28,200,0.0
2020-03-03,002707.SZ,买入,金叉,5.86,100,0.0
2020-03-03,600127.SH,买入,金叉,4.9,200,0.0
2020-03-03,300141.SZ,买入,金叉,7.67,100,0.0
2020-03-04,000510.SZ,卖出,止损,4.85,200,-5.642023346303504
2020-03-04,603105.SH,买入,金叉,7.67,100,0.0
2020-03-04,002548.SZ,买入,金叉,9.3,100,0.0
2020-03-04,600448.SH,买入,金叉,6.5,100,0.0
2020-03-04,300337.SZ,买入,金叉,4.06,200,0.0
2020-03-04,002097.SZ,买入,金叉,6.55,100,0.0
2020-03-05,002218.SZ,买入,金叉,3.69,200,0.0
2020-03-05,300169.SZ,买入,金叉,6.36,100,0.0
2020-03-05,002567.SZ,买入,金叉,9.37,100,0.0
2020-03-06,002517.SZ,卖出,止损,3.17,400,-5.934718100890213
2020-03-06,000732.SZ,买入,金叉,6.42,100,0.0
2020-03-06,000701.SZ,买入,金叉,5.56,100,0.0
2020-03-09,002713.SZ,卖出,止损,7.79,200,-6.929510155316598
2020-03-09,600636.SH,卖出,止损,12.69,100,-6.691176470588234
2020-03-09,300159.SZ,卖出,止损,4.47,300,-7.835051546391747
2020-03-09,002208.SZ,卖出,止损,6.9,100,-11.082474226804118
2020-03-09,600418.SH,卖出,止损,5.4,100,-5.263157894736836
2020-03-09,002077.SZ,卖出,止损,6.58,100,-8.611111111111114
2020-03-09,600875.SH,卖出,止损,9.47,100,-5.8648111332007975
2020-03-09,300337.SZ,卖出,止损,3.82,200,-5.9113300492610765
2020-03-09,300169.SZ,卖出,止损,6.04,100,-5.031446540880502
2020-03-09,002567.SZ,卖出,止损,8.75,100,-6.616862326574169
2020-03-09,000732.SZ,卖出,止损,5.92,100,-7.788161993769471
2020-03-09,002546.SZ,买入,金叉,5.03,200,0.0
2020-03-09,000498.SZ,买入,金叉,5.4,200,0.0
2020-03-09,002172.SZ,买入,金叉,4.84,200,0.0
2020-03-09,002706.SZ,买入,金叉,10.55,100,0.0
2020-03-09,002645.SZ,买入,金叉,10.16,100,0.0
2020-03-09,600707.SH,买入,金叉,4.73,200,0.0
2020-03-09,002066.SZ,买入,金叉,8.84,100,0.0
2020-03-10,002172.SZ,卖出,止损,4.36,200,-9.917355371900815
2020-03-10,600678.SH,买入,金叉,8.54,100,0.0
2020-03-10,300197.SZ,买入,金叉,3.3,300,0.0
2020-03-10,002486.SZ,买入,金叉,4.35,200,0.0
2020-03-10,601002.SH,买入,金叉,6.63,100,0.0
2020-03-11,600267.SH,卖出,死叉,13.67,100,-8.316566063044938
2020-03-11,600096.SH,卖出,止损,5.61,100,-6.965174129353235
2020-03-11,600512.SH,买入,金叉,3.6,300,0.0
2020-03-11,603123.SH,买入,金叉,8.88,100,0.0
2020-03-11,600966.SH,买入,金叉,8.81,100,0.0
2020-03-12,600586.SH,卖出,止损,3.01,400,-6.521739130434789
2020-03-12,600143.SH,卖出,止损,9.41,100,-12.22014925373135
2020-03-12,000819.SZ,卖出,止损,9.07,100,-5.224660397074188
2020-03-12,600502.SH,卖出,止损,4.06,200,-5.140186915887868
2020-03-12,600127.SH,卖出,止损,4.5,200,-8.163265306122458
2020-03-12,000701.SZ,卖出,止损,5.1,100,-8.273381294964032
2020-03-12,002645.SZ,卖出,止损,9.32,100,-8.267716535433067
2020-03-12,600678.SH,卖出,止损,8.09,100,-5.26932084309133
2020-03-12,601002.SH,卖出,止损,6.21,100,-6.334841628959276
2020-03-12,002169.SZ,买入,金叉,8.8,100,0.0
2020-03-12,300440.SZ,买入,金叉,10.65,100,0.0
2020-03-12,300050.SZ,买入,金叉,6.67,100,0.0
2020-03-12,300095.SZ,买入,金叉,6.8,100,0.0
2020-03-12,600458.SH,买入,金叉,7.85,100,0.0
2020-03-13,601718.SH,卖出,止损,4.3,300,-8.898305084745761
2020-03-13,300055.SZ,卖出,止损,7.08,100,-6.2251655629139035
2020-03-13,600448.SH,卖出,止损,6.14,100,-5.538461538461547
2020-03-13,002218.SZ,卖出,止损,3.5,200,-5.1490514905149
2020-03-13,002486.SZ,卖出,止损,3.98,200,-8.50574712643677
2020-03-13,600512.SH,卖出,止损,3.4,300,-5.555555555555558
2020-03-13,300670.SZ,买入,金叉,9.07,100,0.0
2020-03-13,600724.SH,买入,金叉,4.08,200,0.0
2020-03-13,300097.SZ,买入,金叉,10.89,100,0.0
2020-03-13,600089.SH,买入,金叉,8.09,100,0.0
2020-03-13,002171.SZ,买入,金叉,9.36,100,0.0
2020-03-13,300040.SZ,买入,金叉,6.72,100,0.0
2020-03-16,000973.SZ,卖出,止损,5.11,300,-8.749999999999991
2020-03-16,002288.SZ,卖出,止损,5.48,200,-5.841924398625431
2020-03-16,300422.SZ,卖出,止损,11.6,100,-8.082408874801894
2020-03-16,603809.SH,卖出,止损,11.83,100,-6.850393700787394
2020-03-16,002672.SZ,卖出,止损,10.0,100,-8.59232175502742
2020-03-16,002611.SZ,卖出,止损,4.73,200,-10.24667931688803
2020-03-16,603105.SH,卖出,止损,7.23,100,-5.736636245110816
2020-03-16,002548.SZ,卖出,止损,8.54,100,-8.172043010752706
2020-03-16,002546.SZ,卖出,止损,4.59,200,-8.747514910536792
2020-03-16,000498.SZ,卖出,止损,5.03,200,-6.851851851851853
2020-03-16,600707.SH,卖出,止损,4.31,200,-8.879492600422845
2020-03-16,002066.SZ,卖出,止损,8.22,100,-7.01357466063347
2020-03-16,600966.SH,卖出,止损,8.29,100,-5.902383654937582
2020-03-16,300050.SZ,卖出,止损,6.12,100,-8.245877061469265
2020-03-16,300095.SZ,卖出,止损,6.23,100,-8.382352941176464
2020-03-16,600458.SH,卖出,止损,7.18,100,-8.535031847133755
2020-03-16,300670.SZ,卖出,止损,8.2,100,-9.59206174200663
2020-03-16,300097.SZ,卖出,止损,9.98,100,-8.356290174471992
2020-03-16,002171.SZ,卖出,止损,8.73,100,-6.7307692307692175
2020-03-16,300040.SZ,卖出,止损,6.14,100,-8.630952380952383
2020-03-16,000797.SZ,买入,金叉,4.31,300,0.0
2020-03-16,300247.SZ,买入,金叉,3.52,400,0.0
2020-03-16,603023.SH,买入,金叉,5.59,200,0.0
2020-03-16,300310.SZ,买入,金叉,6.33,200,0.0
2020-03-16,002093.SZ,买入,金叉,10.43,100,0.0
2020-03-16,600130.SH,买入,金叉,4.68,200,0.0
2020-03-16,603879.SH,买入,金叉,11.36,100,0.0
2020-03-16,002305.SZ,买入,金叉,2.39,400,0.0
2020-03-16,600692.SH,买入,金叉,7.22,100,0.0
2020-03-16,002231.SZ,买入,金叉,8.68,100,0.0
2020-03-16,600510.SH,买入,金叉,8.4,100,0.0
2020-03-16,300048.SZ,买入,金叉,2.9,300,0.0
2020-03-17,000608.SZ,卖出,止损,5.14,100,-5.166051660516613
2020-03-17,002707.SZ,卖出,止损,5.31,100,-9.385665529010245
2020-03-17,000797.SZ,卖出,止损,3.88,300,-9.976798143851507
2020-03-17,300247.SZ,卖出,止损,3.17,400,-9.943181818181824
2020-03-17,603023.SH,卖出,止损,5.23,200,-6.440071556350613
2020-03-17,600130.SH,卖出,止损,4.23,200,-9.615384615384603
2020-03-17,600538.SH,买入,金叉,6.42,200,0.0
2020-03-17,601616.SH,买入,金叉,3.67,300,0.0
2020-03-17,601126.SH,买入,金叉,6.83,100,0.0
2020-03-17,000837.SZ,买入,金叉,4.85,200,0.0
2020-03-17,603316.SH,买入,金叉,10.59,100,0.0
2020-03-17,000428.SZ,买入,金叉,3.03,300,0.0
2020-03-17,002310.SZ,买入,金叉,6.18,100,0.0
2020-03-17,002585.SZ,买入,金叉,5.7,100,0.0
2020-03-17,002334.SZ,买入,金叉,5.17,100,0.0
2020-03-18,600297.SH,卖出,止损,3.97,300,-7.88863109048723
2020-03-18,002006.SZ,卖出,止损,4.9,200,-6.488549618320604
2020-03-18,600069.SH,卖出,止损,2.24,500,-5.084745762711851
2020-03-18,300063.SZ,卖出,止损,4.32,200,-6.6954643628509665
2020-03-18,002097.SZ,卖出,止损,6.15,100,-6.1068702290076216
2020-03-18,300440.SZ,卖出,止损,9.97,100,-6.384976525821595
2020-03-18,300310.SZ,卖出,止损,5.67,200,-10.426540284360186
2020-03-18,002093.SZ,卖出,止损,9.41,100,-9.77948226270373
2020-03-18,002305.SZ,卖出,止损,2.24,400,-6.2761506276150625
2020-03-18,002231.SZ,卖出,止损,7.85,100,-9.562211981566826
2020-03-18,601616.SH,卖出,止损,3.3,300,-10.081743869209813
2020-03-18,000837.SZ,卖出,止损,4.58,200,-5.567010309278341
2020-03-18,002310.SZ,卖出,止损,5.84,100,-5.501618122977348
2020-03-18,600026.SH,买入,金叉,7.6,100,0.0
2020-03-18,300138.SZ,买入,金叉,9.55,100,0.0
2020-03-18,300140.SZ,买入,金叉,12.56,100,0.0
2020-03-18,600853.SH,买入,金叉,3.92,300,0.0
2020-03-18,000663.SZ,买入,金叉,5.18,200,0.0
2020-03-18,300284.SZ,买入,金叉,9.94,100,0.0
2020-03-18,300131.SZ,买入,金叉,7.16,100,0.0
2020-03-18,300002.SZ,买入,金叉,4.38,200,0.0
2020-03-18,603618.SH,买入,金叉,6.36,100,0.0
2020-03-18,300062.SZ,买入,金叉,6.54,100,0.0
2020-03-18,600172.SH,买入,金叉,3.25,300,0.0
2020-03-19,600538.SH,卖出,止损,5.75,200,-10.436137071651086
2020-03-19,300140.SZ,卖出,止损,11.89,100,-5.334394904458595
2020-03-19,000663.SZ,卖出,止损,4.66,200,-10.03861003861003
2020-03-19,300293.SZ,买入,金叉,11.18,100,0.0
2020-03-19,300453.SZ,买入,金叉,11.74,100,0.0
2020-03-19,603861.SH,买入,金叉,10.16,100,0.0
2020-03-19,600579.SH,买入,金叉,7.27,100,0.0
2020-03-19,002093.SZ,买入,金叉,10.35,100,0.0
2020-03-19,600738.SH,买入,金叉,5.79,100,0.0
2020-03-20,002436.SZ,卖出,死叉,12.9,100,-2.050113895216399
2020-03-20,600026.SH,卖出,止损,6.91,100,-9.078947368421042
2020-03-20,300215.SZ,买入,金叉,8.63,100,0.0
2020-03-20,002363.SZ,买入,金叉,8.72,100,0.0
2020-03-20,600589.SH,买入,金叉,7.59,100,0.0
2020-03-20,601366.SH,买入,金叉,7.01,100,0.0
2020-03-20,300299.SZ,买入,金叉,6.3,100,0.0
2020-03-20,002398.SZ,买入,金叉,8.51,100,0.0
2020-03-23,600724.SH,卖出,止损,3.7,200,-9.313725490196079
2020-03-23,600089.SH,卖出,止损,7.42,100,-8.281829419035846
2020-03-23,600692.SH,卖出,止损,6.43,100,-10.94182825484764
2020-03-23,600510.SH,卖出,止损,7.44,100,-11.428571428571432
2020-03-23,002334.SZ,卖出,止损,4.6,100,-11.025145067698261
2020-03-23,600853.SH,卖出,止损,3.71,300,-5.35714285714286
2020-03-23,300284.SZ,卖出,止损,9.31,100,-6.338028169014076
2020-03-23,300131.SZ,卖出,止损,6.59,100,-7.9608938547486074
2020-03-23,300002.SZ,卖出,止损,4.01,200,-8.447488584474893
2020-03-23,600172.SH,卖出,止损,3.07,300,-5.538461538461547
2020-03-23,300453.SZ,卖出,止损,10.51,100,-10.477001703577516
2020-03-23,603861.SH,卖出,止损,9.16,100,-9.842519685039374
2020-03-23,600579.SH,卖出,止损,6.61,100,-9.078404401650609
2020-03-23,600738.SH,卖出,止损,5.16,100,-10.880829015544036
2020-03-23,300215.SZ,卖出,止损,8.11,100,-6.025492468134431
2020-03-23,002471.SZ,买入,金叉,2.99,400,0.0
2020-03-23,002498.SZ,买入,金叉,3.9,300,0.0
2020-03-23,000756.SZ,买入,金叉,11.12,100,0.0
2020-03-23,000903.SZ,买入,金叉,3.38,300,0.0
2020-03-23,002551.SZ,买入,金叉,8.78,100,0.0
2020-03-23,002272.SZ,买入,金叉,5.51,200,0.0
2020-03-23,002375.SZ,买入,金叉,6.42,100,0.0
2020-03-23,002342.SZ,买入,金叉,3.72,200,0.0
2020-03-23,603696.SH,买入,金叉,9.98,100,0.0
2020-03-24,002585.SZ,卖出,止损,5.36,100,-5.964912280701751
2020-03-24,002272.SZ,卖出,止损,5.08,200,-7.803992740471866
2020-03-24,002702.SZ,买入,金叉,5.33,200,0.0
2020-03-24,000721.SZ,买入,金叉,4.78,200,0.0
2020-03-24,002310.SZ,买入,金叉,6.06,100,0.0
2020-03-24,600628.SH,买入,金叉,10.66,100,0.0
2020-03-24,300187.SZ,买入,金叉,5.53,100,0.0
2020-03-25,601126.SH,卖出,止损,6.44,100,-5.710102489019031
2020-03-25,603278.SH,买入,金叉,10.6,100,0.0
2020-03-25,002150.SZ,买入,金叉,7.96,100,0.0
2020-03-26,300197.SZ,卖出,止损,3.03,300,-8.18181818181818
2020-03-26,300138.SZ,卖出,止损,9.05,100,-5.235602094240832
2020-03-26,600589.SH,卖出,止损,6.61,100,-12.911725955204211
2020-03-26,300299.SZ,卖出,止损,5.76,100,-8.571428571428575
2020-03-26,002398.SZ,卖出,止损,7.94,100,-6.698002350176258
2020-03-26,002471.SZ,卖出,止损,2.69,400,-10.033444816053516
2020-03-26,002342.SZ,卖出,止损,3.36,200,-9.677419354838722
2020-03-26,000721.SZ,卖出,止损,4.54,200,-5.020920502092052
2020-03-26,603278.SH,卖出,止损,9.95,100,-6.132075471698117
2020-03-26,601179.SH,买入,金叉,4.45,200,0.0
2020-03-26,600203.SH,买入,金叉,9.8,100,0.0
2020-03-26,600107.SH,买入,金叉,7.72,100,0.0
2020-03-26,000150.SZ,买入,金叉,5.21,200,0.0
2020-03-26,000613.SZ,买入,金叉,7.57,100,0.0
2020-03-26,002676.SZ,买入,金叉,3.75,200,0.0
2020-03-27,603618.SH,卖出,止损,5.95,100,-6.446540880503148
2020-03-27,300187.SZ,卖出,止损,5.16,100,-6.690777576853524
2020-03-27,002150.SZ,卖出,止损,6.93,100,-12.939698492462314
2020-03-27,000150.SZ,卖出,止损,4.92,200,-5.566218809980805
2020-03-27,000613.SZ,卖出,止损,7.12,100,-5.944517833553498
2020-03-27,600738.SH,买入,金叉,5.47,200,0.0
2020-03-27,002596.SZ,买入,金叉,8.34,100,0.0
2020-03-27,000613.SZ,买入,金叉,7.12,100,0.0
2020-03-27,300391.SZ,买入,金叉,9.25,100,0.0
2020-03-27,600966.SH,买入,金叉,8.09,100,0.0
2020-03-27,600495.SH,买入,金叉,4.71,200,0.0
2020-03-30,002131.SZ,卖出,死叉,3.9,400,-0.2557544757033292
2020-03-30,000428.SZ,卖出,止损,2.8,300,-7.590759075907593
2020-03-30,300062.SZ,卖出,止损,6.2,100,-5.198776758409784
2020-03-30,300293.SZ,卖出,止损,10.27,100,-8.139534883720934
2020-03-30,002702.SZ,卖出,止损,4.99,200,-6.378986866791747
2020-03-30,002310.SZ,卖出,止损,5.4,100,-10.89108910891088
2020-03-30,600203.SH,卖出,止损,8.74,100,-10.816326530612253
2020-03-30,600983.SH,买入,金叉,5.72,200,0.0
2020-03-30,002075.SZ,买入,金叉,9.04,100,0.0
2020-03-30,600191.SH,买入,金叉,6.52,100,0.0
2020-03-30,600313.SH,买入,金叉,3.91,200,0.0
2020-03-30,601952.SH,买入,金叉,10.67,100,0.0
2020-03-31,002062.SZ,卖出,死叉,4.62,400,1.7621145374449254
2020-03-31,300098.SZ,卖出,死叉,6.47,200,-2.7067669172932463
2020-03-31,600105.SH,卖出,死叉,4.57,200,-5.578512396694202
2020-03-31,002093.SZ,卖出,止损,9.6,100,-7.246376811594201
2020-03-31,002676.SZ,卖出,止损,3.54,200,-5.599999999999994
2020-03-31,300189.SZ,买入,金叉,4.3,200,0.0
2020-03-31,002515.SZ,买入,金叉,6.47,100,0.0
2020-03-31,002581.SZ,买入,金叉,11.45,100,0.0
2020-03-31,600359.SH,买入,金叉,7.3,100,0.0
2020-04-01,002169.SZ,卖出,死叉,8.96,100,1.81818181818183
2020-04-01,601366.SH,卖出,止损,6.31,100,-9.985734664764623
2020-04-01,002498.SZ,卖出,止损,3.65,300,-6.41025641025641
2020-04-01,002596.SZ,卖出,止损,7.72,100,-7.434052757793763
2020-04-01,600966.SH,卖出,止损,7.51,100,-7.169344870210137
2020-04-01,300189.SZ,卖出,止损,4.08,200,-5.116279069767438
2020-04-01,600246.SH,买入,金叉,6.96,100,0.0
2020-04-01,002770.SZ,买入,金叉,2.86,400,0.0
2020-04-01,002560.SZ,买入,金叉,7.67,100,0.0
2020-04-01,600026.SH,买入,金叉,7.28,100,0.0
2020-04-01,600896.SH,买入,金叉,4.9,200,0.0
2020-04-02,600983.SH,卖出,止损,5.39,200,-5.769230769230771
2020-04-02,601952.SH,卖出,止损,10.04,100,-5.904404873477043
2020-04-02,600359.SH,卖出,止损,6.89,100,-5.616438356164388
2020-04-02,300293.SZ,买入,金叉,10.89,100,0.0
2020-04-03,600983.SH,买入,金叉,5.93,200,0.0
2020-04-03,300273.SZ,买入,金叉,7.73,100,0.0
2020-04-03,601118.SH,买入,金叉,5.59,200,0.0
2020-04-03,002731.SZ,买入,金叉,8.6,100,0.0
2020-04-03,002696.SZ,买入,金叉,7.3,100,0.0
2020-04-07,300106.SZ,买入,金叉,7.68,100,0.0
2020-04-07,600467.SH,买入,金叉,3.0,300,0.0
2020-04-07,000639.SZ,买入,金叉,6.52,100,0.0
2020-04-07,002135.SZ,买入,金叉,9.5,100,0.0
2020-04-08,603668.SH,买入,金叉,10.18,100,0.0
2020-04-08,000833.SZ,买入,金叉,6.27,100,0.0
2020-04-09,002551.SZ,卖出,死叉,9.25,100,5.353075170842825
2020-04-09,300106.SZ,卖出,止损,7.27,100,-5.338541666666674
2020-04-09,000833.SZ,卖出,止损,5.88,100,-6.2200956937799035
2020-04-09,300187.SZ,买入,金叉,6.19,100,0.0
2020-04-09,002486.SZ,买入,金叉,5.39,100,0.0
2020-04-10,002541.SZ,卖出,死叉,15.12,100,15.331807780320371
2020-04-10,600495.SH,卖出,止损,4.32,200,-8.280254777070063
2020-04-10,002515.SZ,卖出,止损,6.07,100,-6.182380216383299
2020-04-10,300293.SZ,卖出,止损,9.7,100,-10.927456382001843
2020-04-10,600467.SH,卖出,止损,2.78,300,-7.333333333333336
2020-04-10,000639.SZ,卖出,止损,6.09,100,-6.5950920245398725
2020-04-10,300187.SZ,卖出,止损,5.77,100,-6.785137318255263
2020-04-10,002486.SZ,卖出,止损,4.85,100,-10.018552875695729
2020-04-10,600359.SH,买入,金叉,7.19,100,0.0
2020-04-10,002571.SZ,买入,金叉,6.15,100,0.0
2020-04-10,300194.SZ,买入,金叉,7.0,100,0.0
2020-04-10,603067.SH,买入,金叉,6.82,100,0.0
2020-04-10,002400.SZ,买入,金叉,3.87,200,0.0
2020-04-13,300141.SZ,卖出,死叉,8.51,100,10.951760104302476
2020-04-13,000613.SZ,卖出,止损,6.35,100,-10.81460674157304
2020-04-13,002560.SZ,卖出,止损,7.01,100,-8.60495436766623
2020-04-13,600983.SH,卖出,止损,5.39,200,-9.10623946037099
2020-04-13,601118.SH,卖出,止损,5.05,200,-9.660107334525936
2020-04-13,002731.SZ,卖出,止损,7.98,100,-7.20930232558139
2020-04-13,002696.SZ,卖出,止损,6.68,100,-8.493150684931505
2020-04-13,600359.SH,卖出,止损,6.71,100,-6.675938803894299
2020-04-13,002571.SZ,卖出,止损,5.58,100,-9.268292682926838
2020-04-13,603067.SH,卖出,止损,6.15,100,-9.824046920821116
2020-04-13,002400.SZ,卖出,止损,3.58,200,-7.4935400516795925
2020-04-13,002178.SZ,买入,金叉,5.14,200,0.0
2020-04-13,600988.SH,买入,金叉,8.95,100,0.0
2020-04-13,600222.SH,买入,金叉,6.66,100,0.0
2020-04-13,600538.SH,买入,金叉,8.23,100,0.0
2020-04-13,603997.SH,买入,金叉,9.08,100,0.0
2020-04-13,002731.SZ,买入,金叉,7.98,100,0.0
2020-04-14,300194.SZ,卖出,止损,6.5,100,-7.14285714285714
2020-04-14,600468.SH,买入,金叉,5.29,200,0.0
2020-04-14,000936.SZ,买入,金叉,10.32,100,0.0
2020-04-14,300402.SZ,买入,金叉,10.71,100,0.0
2020-04-14,002567.SZ,买入,金叉,9.67,100,0.0
2020-04-15,603696.SH,卖出,止损,9.35,100,-6.312625250501014
2020-04-15,600896.SH,卖出,死叉,4.8,200,-2.0408163265306256
2020-04-15,300402.SZ,卖出,止损,9.99,100,-6.722689075630262
2020-04-15,002398.SZ,买入,金叉,10.16,100,0.0
2020-04-15,600268.SH,买入,金叉,7.72,100,0.0
2020-04-16,603123.SH,卖出,死叉,8.92,100,0.45045045045044585
2020-04-16,300273.SZ,卖出,止损,7.27,100,-5.950840879689534
2020-04-16,002178.SZ,卖出,止损,4.72,200,-8.171206225680939
2020-04-16,600889.SH,买入,金叉,5.86,200,0.0
2020-04-16,300039.SZ,买入,金叉,6.56,100,0.0
2020-04-17,600988.SH,卖出,止损,8.46,100,-5.474860335195508
2020-04-17,600222.SH,卖出,止损,6.29,100,-5.555555555555558
2020-04-17,002731.SZ,卖出,止损,7.46,100,-6.516290726817053
2020-04-17,300039.SZ,卖出,止损,6.14,100,-6.4024390243902385
2020-04-17,002486.SZ,买入,金叉,4.61,200,0.0
2020-04-17,000090.SZ,买入,金叉,5.89,100,0.0
2020-04-17,600532.SH,买入,金叉,4.03,200,0.0
2020-04-20,600491.SH,买入,金叉,9.07,100,0.0
2020-04-20,300151.SZ,买入,金叉,9.41,100,0.0
2020-04-20,603105.SH,买入,金叉,10.09,100,0.0
2020-04-20,300273.SZ,买入,金叉,7.0,100,0.0
2020-04-20,600272.SH,买入,金叉,9.16,100,0.0
2020-04-21,002135.SZ,卖出,止损,8.79,100,-7.473684210526321
2020-04-21,000936.SZ,卖出,止损,9.77,100,-5.329457364341095
2020-04-21,600226.SH,买入,金叉,2.95,300,0.0
2020-04-21,601872.SH,买入,金叉,7.11,100,0.0
2020-04-21,600609.SH,买入,金叉,5.05,200,0.0
2020-04-23,600468.SH,卖出,止损,4.93,200,-6.805293005671087
2020-04-23,603105.SH,卖出,止损,9.45,100,-6.342913776015868
2020-04-23,600272.SH,卖出,止损,8.37,100,-8.624454148471628
2020-04-23,600898.SH,买入,金叉,8.09,100,0.0
2020-04-23,600143.SH,买入,金叉,10.34,100,0.0
2020-04-23,002588.SZ,买入,金叉,5.11,200,0.0
2020-04-24,000756.SZ,卖出,止损,10.48,100,-5.755395683453224
2020-04-24,603997.SH,卖出,止损,8.57,100,-5.61674008810572
2020-04-24,002486.SZ,卖出,止损,4.31,200,-6.507592190889389
2020-04-24,300273.SZ,卖出,止损,6.43,100,-8.142857142857151
2020-04-24,600226.SH,卖出,止损,2.67,300,-9.49152542372882
2020-04-24,002246.SZ,买入,金叉,9.49,100,0.0
2020-04-24,002537.SZ,买入,金叉,6.78,100,0.0
2020-04-24,002165.SZ,买入,金叉,5.84,100,0.0
2020-04-24,002726.SZ,买入,金叉,8.04,100,0.0
2020-04-27,600738.SH,卖出,死叉,5.26,200,-3.8391224862888484
2020-04-27,002246.SZ,卖出,止损,8.69,100,-8.429926238145423
2020-04-27,002165.SZ,卖出,止损,5.26,100,-9.931506849315074
2020-04-27,002498.SZ,买入,金叉,4.84,200,0.0
2020-04-27,002662.SZ,买入,金叉,3.41,300,0.0
2020-04-27,002641.SZ,买入,金叉,7.2,100,0.0
2020-04-27,002416.SZ,买入,金叉,7.79,100,0.0
2020-04-28,002770.SZ,卖出,止损,2.71,400,-5.24475524475524
2020-04-28,600609.SH,卖出,止损,4.46,200,-11.683168316831683
2020-04-28,600898.SH,卖出,止损,7.05,100,-12.855377008652658
2020-04-28,600143.SH,卖出,止损,9.63,100,-6.86653771760154
2020-04-28,002588.SZ,卖出,止损,4.83,200,-5.47945205479452
2020-04-28,002537.SZ,卖出,止损,6.03,100,-11.061946902654862
2020-04-28,002498.SZ,卖出,止损,4.54,200,-6.198347107438018
2020-04-28,002204.SZ,买入,金叉,3.89,300,0.0
2020-04-28,300640.SZ,买入,金叉,9.15,100,0.0
2020-04-28,000068.SZ,买入,金叉,3.91,200,0.0
2020-04-29,000068.SZ,卖出,止损,3.53,200,-9.718670076726355
2020-04-29,300432.SZ,买入,金叉,10.99,100,0.0
2020-04-29,002487.SZ,买入,金叉,5.76,100,0.0
2020-04-30,600538.SH,卖出,止损,7.8,100,-5.2247873633049835
2020-04-30,002641.SZ,卖出,止损,6.8,100,-5.555555555555558
2020-04-30,002270.SZ,买入,金叉,5.71,100,0.0
2020-05-06,002363.SZ,卖出,止损,7.97,100,-8.600917431192666
2020-05-06,601872.SH,卖出,止损,6.6,100,-7.17299578059073
2020-05-06,300364.SZ,买入,金叉,4.6,200,0.0
2020-05-06,300511.SZ,买入,金叉,10.86,100,0.0
2020-05-06,000019.SZ,买入,金叉,9.26,100,0.0
2020-05-06,601616.SH,买入,金叉,3.81,200,0.0
2020-05-07,600628.SH,卖出,死叉,11.88,100,11.444652908067553
2020-05-07,600889.SH,卖出,止损,5.48,200,-6.484641638225252
2020-05-07,300364.SZ,卖出,止损,4.29,200,-6.739130434782603
2020-05-07,300740.SZ,买入,金叉,9.6,100,0.0
2020-05-07,601777.SH,买入,金叉,3.45,300,0.0
2020-05-07,601789.SH,买入,金叉,5.39,100,0.0
2020-05-07,600883.SH,买入,金叉,9.93,100,0.0
2020-05-08,300048.SZ,卖出,死叉,4.27,300,47.241379310344826
2020-05-08,000903.SZ,卖出,死叉,4.76,300,40.82840236686391
2020-05-08,000564.SZ,买入,金叉,2.62,400,0.0
2020-05-11,600191.SH,卖出,死叉,6.79,100,4.141104294478537
2020-05-11,600143.SH,买入,金叉,10.96,100,0.0
2020-05-11,000616.SZ,买入,金叉,3.03,300,0.0
2020-05-12,603223.SH,卖出,死叉,9.8,100,24.207858048162233
2020-05-12,600313.SH,卖出,死叉,4.33,200,10.741687979539648
2020-05-12,002416.SZ,卖出,止损,7.35,100,-5.6482670089858855
2020-05-12,002487.SZ,卖出,止损,5.43,100,-5.7291666666666625
2020-05-12,002104.SZ,买入,金叉,8.8,100,0.0
2020-05-12,600658.SH,买入,金叉,5.7,100,0.0
2020-05-13,600107.SH,卖出,死叉,7.94,100,2.849740932642497
2020-05-13,600026.SH,卖出,死叉,7.45,100,2.335164835164827
2020-05-14,603879.SH,卖出,死叉,19.02,100,67.42957746478875
2020-05-14,601179.SH,卖出,死叉,6.15,200,38.20224719101124
2020-05-14,300511.SZ,卖出,止损,10.29,100,-5.2486187845303895
2020-05-14,601616.SH,卖出,止损,3.52,200,-7.6115485564304475
2020-05-14,002713.SZ,买入,金叉,8.03,100,0.0
2020-05-14,002702.SZ,买入,金叉,6.35,100,0.0
2020-05-15,600491.SH,卖出,止损,8.51,100,-6.174200661521501
2020-05-15,002270.SZ,卖出,止损,5.39,100,-5.604203152364273
2020-05-15,002713.SZ,卖出,止损,7.53,100,-6.226650062266492
2020-05-15,600239.SH,买入,金叉,3.52,300,0.0
2020-05-15,000061.SZ,买入,金叉,8.28,100,0.0
2020-05-15,600330.SH,买入,金叉,9.65,100,0.0
2020-05-18,000616.SZ,卖出,止损,2.82,300,-6.930693069306926
2020-05-18,600658.SH,卖出,止损,5.25,100,-7.8947368421052655
2020-05-18,600239.SH,卖出,止损,3.31,300,-5.9659090909090935
2020-05-18,002461.SZ,买入,金叉,8.37,100,0.0
2020-05-18,000697.SZ,买入,金叉,11.66,100,0.0
2020-05-18,603020.SH,买入,金叉,10.9,100,0.0
2020-05-19,603316.SH,卖出,死叉,11.49,100,8.498583569405094
2020-05-19,600658.SH,买入,金叉,5.5,200,0.0
2020-05-19,002480.SZ,买入,金叉,6.12,100,0.0
2020-05-19,600360.SH,买入,金叉,9.85,100,0.0
2020-05-20,002567.SZ,卖出,死叉,9.11,100,-5.791106514994837
2020-05-20,002726.SZ,卖出,止损,7.61,100,-5.348258706467646
