code,name,sector,enabled
600744.SH,,,true
600745.SH,,,true
600746.SH,,,true
600747.SH,,,true
600748.SH,,,true
600749.SH,,,true
600750.SH,,,true
600751.SH,,,true
600753.SH,,,true
600754.SH,,,true
600755.SH,,,true
600756.SH,,,true
600757.SH,,,true
600758.SH,,,true
600759.SH,,,true
600760.SH,,,true
600761.SH,,,true
600763.SH,,,true
600764.SH,,,true
600765.SH,,,true
600766.SH,,,true
600767.SH,,,true
600768.SH,,,true
600769.SH,,,true
600770.SH,,,true
600771.SH,,,true
600774.SH,,,true
600775.SH,,,true
600776.SH,,,true
600777.SH,,,true
600778.SH,,,true
600779.SH,,,true
600780.SH,,,true
600781.SH,,,true
600782.SH,,,true
600783.SH,,,true
600784.SH,,,true
600785.SH,,,true
600787.SH,,,true
600789.SH,,,true
600790.SH,,,true
600791.SH,,,true
600792.SH,,,true
600793.SH,,,true
600794.SH,,,true
600795.SH,,,true
600796.SH,,,true
600797.SH,,,true
600798.SH,,,true
600801.SH,,,true
600802.SH,,,true
600803.SH,,,true
600804.SH,,,true
600805.SH,,,true
600806.SH,,,true
600807.SH,,,true
600808.SH,,,true
600809.SH,,,true
600810.SH,,,true
600811.SH,,,true
600812.SH,,,true
600814.SH,,,true
600815.SH,,,true
600816.SH,,,true
600817.SH,,,true
600818.SH,,,true
600819.SH,,,true
600820.SH,,,true
600821.SH,,,true
600822.SH,,,true
600823.SH,,,true
600824.SH,,,true
600825.SH,,,true
600826.SH,,,true
600827.SH,,,true
600828.SH,,,true
600829.SH,,,true
600830.SH,,,true
600831.SH,,,true
600832.SH,,,true
600833.SH,,,true
600834.SH,,,true
600835.SH,,,true
600836.SH,,,true
600837.SH,,,true
600838.SH,,,true
600839.SH,,,true
600841.SH,,,true
600842.SH,,,true
600843.SH,,,true
600844.SH,,,true
600845.SH,,,true
600846.SH,,,true
600847.SH,,,true
600848.SH,,,true
600850.SH,,,true
600851.SH,,,true
600853.SH,,,true
600855.SH,,,true
600856.SH,,,true
600857.SH,,,true
600858.SH,,,true
600859.SH,,,true
600860.SH,,,true
600861.SH,,,true
600862.SH,,,true
600863.SH,,,true
600864.SH,,,true
600865.SH,,,true
600866.SH,,,true
600867.SH,,,true
600868.SH,,,true
600869.SH,,,true
600870.SH,,,true
600871.SH,,,true
600872.SH,,,true
600873.SH,,,true
600874.SH,,,true
600875.SH,,,true
600876.SH,,,true
600877.SH,,,true
600879.SH,,,true
600880.SH,,,true
600881.SH,,,true
600882.SH,,,true
600883.SH,,,true
600884.SH,,,true
600887.SH,,,true
600888.SH,,,true
600889.SH,,,true
600890.SH,,,true
600891.SH,,,true
600893.SH,,,true
600894.SH,,,true
600895.SH,,,true
600896.SH,,,true
600897.SH,,,true
600898.SH,,,true
600960.SH,,,true
600961.SH,,,true
600962.SH,,,true
600963.SH,,,true
600965.SH,,,true
600966.SH,,,true
600967.SH,,,true
600970.SH,,,true
600971.SH,,,true
600973.SH,,,true
600975.SH,,,true
600976.SH,,,true
600979.SH,,,true
600980.SH,,,true
600981.SH,,,true
600982.SH,,,true
600983.SH,,,true
600984.SH,,,true
600985.SH,,,true
600986.SH,,,true
600987.SH,,,true
600988.SH,,,true
600990.SH,,,true
600991.SH,,,true
600992.SH,,,true
600993.SH,,,true
600995.SH,,,true
600997.SH,,,true
601001.SH,,,true
601002.SH,,,true
601003.SH,,,true
601005.SH,,,true
601006.SH,,,true
601007.SH,,,true
601008.SH,,,true
601009.SH,,,true
601088.SH,,,true
601099.SH,,,true
601111.SH,,,true
601166.SH,,,true
601168.SH,,,true
601169.SH,,,true
601186.SH,,,true
601318.SH,,,true
601328.SH,,,true
601333.SH,,,true
601390.SH,,,true
601398.SH,,,true
601588.SH,,,true
601600.SH,,,true
601601.SH,,,true
601607.SH,,,true
601628.SH,,,true
601666.SH,,,true
601699.SH,,,true
601727.SH,,,true
601766.SH,,,true
601808.SH,,,true
601857.SH,,,true
601866.SH,,,true
601872.SH,,,true
601898.SH,,,true
601899.SH,,,true
601919.SH,,,true
601939.SH,,,true
601958.SH,,,true
601988.SH,,,true
601991.SH,,,true
601998.SH,,,true
000826.SZ,,,true
000902.SZ,,,true
000913.SZ,,,true
000932.SZ,,,true
000982.SZ,,,true
002152.SZ,,,true
002188.SZ,,,true
002208.SZ,,,true
002252.SZ,,,true
002271.SZ,,,true
600156.SH,,,true
600267.SH,,,true
600398.SH,,,true
600452.SH,,,true
600584.SH,,,true
600969.SH,,,true
600978.SH,,,true
601999.SH,,,true
002040.SZ,,,true
600208.SH,,,true
600840.SH,,,true
600421.SH,,,true
600885.SH,,,true
000546.SZ,,,true
000750.SZ,,,true
600259.SH,,,true
000652.SZ,,,true
000668.SZ,,,true
000536.SZ,,,true
600773.SH,,,true
600523.SH,,,true
000625.SZ,,,true
600429.SH,,,true
600556.SH,,,true
000691.SZ,,,true
600892.SH,,,true
601918.SH,,,true
600800.SH,,,true
600886.SH,,,true
000892.SZ,,,true
600187.SH,,,true
600180.SH,,,true
000918.SZ,,,true
000925.SZ,,,true
600900.SH,,,true
000506.SZ,,,true
000631.SZ,,,true
000638.SZ,,,true
002275.SZ,,,true
002276.SZ,,,true
002277.SZ,,,true
601107.SH,,,true
601668.SH,,,true
002278.SZ,,,true
002279.SZ,,,true
601788.SH,,,true
002280.SZ,,,true
002281.SZ,,,true
002282.SZ,,,true
002283.SZ,,,true
002284.SZ,,,true
002285.SZ,,,true
002286.SZ,,,true
002287.SZ,,,true
002288.SZ,,,true
002289.SZ,,,true
002290.SZ,,,true
002291.SZ,,,true
002292.SZ,,,true
002293.SZ,,,true
002294.SZ,,,true
000517.SZ,,,true
000529.SZ,,,true
601618.SH,,,true
002295.SZ,,,true
002296.SZ,,,true
002297.SZ,,,true
002298.SZ,,,true
601888.SH,,,true
002299.SZ,,,true
002300.SZ,,,true
002301.SZ,,,true
600225.SH,,,true
300001.SZ,,,true
300002.SZ,,,true
300003.SZ,,,true
300004.SZ,,,true
300005.SZ,,,true
300006.SZ,,,true
300007.SZ,,,true
300008.SZ,,,true
300009.SZ,,,true
300010.SZ,,,true
300011.SZ,,,true
300012.SZ,,,true
300013.SZ,,,true
300014.SZ,,,true
300015.SZ,,,true
300016.SZ,,,true
300017.SZ,,,true
300018.SZ,,,true
300019.SZ,,,true
300020.SZ,,,true
300021.SZ,,,true
300022.SZ,,,true
300023.SZ,,,true
300024.SZ,,,true
300025.SZ,,,true
300026.SZ,,,true
300027.SZ,,,true
300028.SZ,,,true
002302.SZ,,,true
002303.SZ,,,true
002304.SZ,,,true
002305.SZ,,,true
002306.SZ,,,true
002307.SZ,,,true
600854.SH,,,true
600999.SH,,,true
000633.SZ,,,true
002308.SZ,,,true
002309.SZ,,,true
002310.SZ,,,true
002311.SZ,,,true
002312.SZ,,,true
002313.SZ,,,true
002314.SZ,,,true
002315.SZ,,,true
002316.SZ,,,true
002317.SZ,,,true
002318.SZ,,,true
002319.SZ,,,true
002320.SZ,,,true
002321.SZ,,,true
601989.SH,,,true
002322.SZ,,,true
002323.SZ,,,true
002324.SZ,,,true
002325.SZ,,,true
002326.SZ,,,true
300029.SZ,,,true
300030.SZ,,,true
300031.SZ,,,true
300032.SZ,,,true
300033.SZ,,,true
300034.SZ,,,true
300035.SZ,,,true
300036.SZ,,,true
601139.SH,,,true
601299.SH,,,true
002327.SZ,,,true
002328.SZ,,,true
002329.SZ,,,true
002330.SZ,,,true
002331.SZ,,,true
601117.SH,,,true
300037.SZ,,,true
300038.SZ,,,true
300039.SZ,,,true
300040.SZ,,,true
300041.SZ,,,true
300042.SZ,,,true
002332.SZ,,,true
002333.SZ,,,true
002334.SZ,,,true
002335.SZ,,,true
002336.SZ,,,true
002337.SZ,,,true
002338.SZ,,,true
601801.SH,,,true
300043.SZ,,,true
300044.SZ,,,true
300045.SZ,,,true
300046.SZ,,,true
300047.SZ,,,true
300048.SZ,,,true
300049.SZ,,,true
300050.SZ,,,true
601877.SH,,,true
002339.SZ,,,true
002340.SZ,,,true
002341.SZ,,,true
002342.SZ,,,true
002343.SZ,,,true
002344.SZ,,,true
002345.SZ,,,true
002346.SZ,,,true
002347.SZ,,,true
601179.SH,,,true
601268.SH,,,true
002348.SZ,,,true
002349.SZ,,,true
002350.SZ,,,true
002351.SZ,,,true
002352.SZ,,,true
002353.SZ,,,true
002354.SZ,,,true
002355.SZ,,,true
002356.SZ,,,true
601106.SH,,,true
002357.SZ,,,true
002358.SZ,,,true
002359.SZ,,,true
300051.SZ,,,true
300052.SZ,,,true
300053.SZ,,,true
300054.SZ,,,true
000776.SZ,,,true
601678.SH,,,true
300055.SZ,,,true
300056.SZ,,,true
300057.SZ,,,true
300058.SZ,,,true
601688.SH,,,true
002360.SZ,,,true
002361.SZ,,,true
002362.SZ,,,true
002363.SZ,,,true
002364.SZ,,,true
002365.SZ,,,true
002366.SZ,,,true
002367.SZ,,,true
002368.SZ,,,true
002369.SZ,,,true
002370.SZ,,,true
002371.SZ,,,true
000017.SZ,,,true
002372.SZ,,,true
002373.SZ,,,true
002374.SZ,,,true
300059.SZ,,,true
300061.SZ,,,true
300062.SZ,,,true
601188.SH,,,true
601518.SH,,,true
002375.SZ,,,true
002376.SZ,,,true
002377.SZ,,,true
300063.SZ,,,true
300064.SZ,,,true
300065.SZ,,,true
300066.SZ,,,true
601158.SH,,,true
002378.SZ,,,true
002379.SZ,,,true
002380.SZ,,,true
601101.SH,,,true
002381.SZ,,,true
002382.SZ,,,true
002383.SZ,,,true
002384.SZ,,,true
002385.SZ,,,true
002386.SZ,,,true
002387.SZ,,,true
002388.SZ,,,true
002389.SZ,,,true
002390.SZ,,,true
002391.SZ,,,true
300067.SZ,,,true
300068.SZ,,,true
300069.SZ,,,true
300070.SZ,,,true
300071.SZ,,,true
002392.SZ,,,true
002393.SZ,,,true
002394.SZ,,,true
300072.SZ,,,true
300073.SZ,,,true
300074.SZ,,,true
300075.SZ,,,true
601369.SH,,,true
002395.SZ,,,true
002397.SZ,,,true
300076.SZ,,,true
300077.SZ,,,true
300078.SZ,,,true
300079.SZ,,,true
000603.SZ,,,true
002398.SZ,,,true
002399.SZ,,,true
002400.SZ,,,true
002401.SZ,,,true
002402.SZ,,,true
002403.SZ,,,true
002404.SZ,,,true
002405.SZ,,,true
002406.SZ,,,true
002407.SZ,,,true
002408.SZ,,,true
300081.SZ,,,true
300082.SZ,,,true
300083.SZ,,,true
300084.SZ,,,true
002409.SZ,,,true
002410.SZ,,,true
002411.SZ,,,true
002412.SZ,,,true
300085.SZ,,,true
300086.SZ,,,true
300087.SZ,,,true
300088.SZ,,,true
002413.SZ,,,true
002415.SZ,,,true
002416.SZ,,,true
002417.SZ,,,true
002418.SZ,,,true
002419.SZ,,,true
002420.SZ,,,true
002421.SZ,,,true
002422.SZ,,,true
002423.SZ,,,true
002424.SZ,,,true
002425.SZ,,,true
002426.SZ,,,true
002427.SZ,,,true
002428.SZ,,,true
002429.SZ,,,true
002430.SZ,,,true
002431.SZ,,,true
002432.SZ,,,true
002433.SZ,,,true
002434.SZ,,,true
002435.SZ,,,true
002436.SZ,,,true
002396.SZ,,,true
002437.SZ,,,true
002438.SZ,,,true
002439.SZ,,,true
300080.SZ,,,true
300089.SZ,,,true
300090.SZ,,,true
300091.SZ,,,true
601000.SH,,,true
002440.SZ,,,true
002441.SZ,,,true
002442.SZ,,,true
002443.SZ,,,true
300092.SZ,,,true
300093.SZ,,,true
300094.SZ,,,true
002444.SZ,,,true
002445.SZ,,,true
002446.SZ,,,true
002447.SZ,,,true
601288.SH,,,true
002414.SZ,,,true
002448.SZ,,,true
002449.SZ,,,true
002450.SZ,,,true
002451.SZ,,,true
002452.SZ,,,true
002453.SZ,,,true
002454.SZ,,,true
300095.SZ,,,true
300096.SZ,,,true
300097.SZ,,,true
300098.SZ,,,true
002455.SZ,,,true
002456.SZ,,,true
002457.SZ,,,true
601717.SH,,,true
300099.SZ,,,true
300100.SZ,,,true
300101.SZ,,,true
002458.SZ,,,true
002459.SZ,,,true
002460.SZ,,,true
300102.SZ,,,true
300103.SZ,,,true
300104.SZ,,,true
601718.SH,,,true
002461.SZ,,,true
002462.SZ,,,true
002463.SZ,,,true
601818.SH,,,true
300105.SZ,,,true
300106.SZ,,,true
300107.SZ,,,true
300108.SZ,,,true
300109.SZ,,,true
300110.SZ,,,true
300111.SZ,,,true
300112.SZ,,,true
300113.SZ,,,true
300114.SZ,,,true
302132.SZ,,,true
002464.SZ,,,true
002465.SZ,,,true
002466.SZ,,,true
300115.SZ,,,true
300116.SZ,,,true
300117.SZ,,,true
300118.SZ,,,true
002467.SZ,,,true
002468.SZ,,,true
002469.SZ,,,true
002470.SZ,,,true
002471.SZ,,,true
002472.SZ,,,true
002473.SZ,,,true
002474.SZ,,,true
002475.SZ,,,true
002476.SZ,,,true
002477.SZ,,,true
300119.SZ,,,true
300120.SZ,,,true
300121.SZ,,,true
002478.SZ,,,true
002479.SZ,,,true
002480.SZ,,,true
002481.SZ,,,true
300122.SZ,,,true
300123.SZ,,,true
300124.SZ,,,true
601018.SH,,,true
002482.SZ,,,true
002483.SZ,,,true
002484.SZ,,,true
000732.SZ,,,true
601177.SH,,,true
300125.SZ,,,true
300126.SZ,,,true
300127.SZ,,,true
300128.SZ,,,true
601377.SH,,,true
002485.SZ,,,true
002486.SZ,,,true
002487.SZ,,,true
300129.SZ,,,true
300130.SZ,,,true
300131.SZ,,,true
002488.SZ,,,true
002489.SZ,,,true
002490.SZ,,,true
002491.SZ,,,true
300132.SZ,,,true
300133.SZ,,,true
300134.SZ,,,true
300135.SZ,,,true
601098.SH,,,true
002492.SZ,,,true
002493.SZ,,,true
002494.SZ,,,true
002495.SZ,,,true
600998.SH,,,true
300136.SZ,,,true
300137.SZ,,,true
300138.SZ,,,true
002496.SZ,,,true
002497.SZ,,,true
002498.SZ,,,true
002499.SZ,,,true
300139.SZ,,,true
300140.SZ,,,true
300141.SZ,,,true
300142.SZ,,,true
002500.SZ,,,true
002501.SZ,,,true
002502.SZ,,,true
002503.SZ,,,true
002504.SZ,,,true
002505.SZ,,,true
002506.SZ,,,true
002507.SZ,,,true
002508.SZ,,,true
002509.SZ,,,true
002510.SZ,,,true
002511.SZ,,,true
601777.SH,,,true
002512.SZ,,,true
002513.SZ,,,true
002514.SZ,,,true
002515.SZ,,,true
601880.SH,,,true
002516.SZ,,,true
002517.SZ,,,true
002518.SZ,,,true
002519.SZ,,,true
300143.SZ,,,true
300144.SZ,,,true
300145.SZ,,,true
002520.SZ,,,true
002521.SZ,,,true
002522.SZ,,,true
002523.SZ,,,true
300146.SZ,,,true
300147.SZ,,,true
300148.SZ,,,true
601933.SH,,,true
002524.SZ,,,true
002526.SZ,,,true
300149.SZ,,,true
300150.SZ,,,true
300151.SZ,,,true
002527.SZ,,,true
002528.SZ,,,true
002529.SZ,,,true
601890.SH,,,true
300152.SZ,,,true
300153.SZ,,,true
300154.SZ,,,true
002530.SZ,,,true
002531.SZ,,,true
002532.SZ,,,true
002533.SZ,,,true
601126.SH,,,true
300155.SZ,,,true
300156.SZ,,,true
300157.SZ,,,true
300158.SZ,,,true
300159.SZ,,,true
601118.SH,,,true
002534.SZ,,,true
002537.SZ,,,true
002535.SZ,,,true
002536.SZ,,,true
300160.SZ,,,true
300161.SZ,,,true
300162.SZ,,,true
300163.SZ,,,true
300164.SZ,,,true
601558.SH,,,true
002538.SZ,,,true
002539.SZ,,,true
002540.SZ,,,true
002541.SZ,,,true
601700.SH,,,true
300165.SZ,,,true
300166.SZ,,,true
300167.SZ,,,true
300168.SZ,,,true
300169.SZ,,,true
601137.SH,,,true
002542.SZ,,,true
002543.SZ,,,true
002544.SZ,,,true
601519.SH,,,true
300170.SZ,,,true
300171.SZ,,,true
300172.SZ,,,true
300173.SZ,,,true
300174.SZ,,,true
601616.SH,,,true
601799.SH,,,true
002545.SZ,,,true
002546.SZ,,,true
300175.SZ,,,true
300176.SZ,,,true
300177.SZ,,,true
300178.SZ,,,true
300179.SZ,,,true
002547.SZ,,,true
002548.SZ,,,true
002549.SZ,,,true
002550.SZ,,,true
300180.SZ,,,true
300181.SZ,,,true
300182.SZ,,,true
300183.SZ,,,true
300184.SZ,,,true
601216.SH,,,true
002551.SZ,,,true
002552.SZ,,,true
002553.SZ,,,true
002554.SZ,,,true
601992.SH,,,true
002555.SZ,,,true
002556.SZ,,,true
002557.SZ,,,true
002558.SZ,,,true
601116.SH,,,true
002559.SZ,,,true
002560.SZ,,,true
002561.SZ,,,true
300185.SZ,,,true
300186.SZ,,,true
300187.SZ,,,true
601011.SH,,,true
002562.SZ,,,true
002564.SZ,,,true
002563.SZ,,,true
300188.SZ,,,true
300189.SZ,,,true
300190.SZ,,,true
300191.SZ,,,true
601199.SH,,,true
002565.SZ,,,true
002566.SZ,,,true
300192.SZ,,,true
300193.SZ,,,true
300194.SZ,,,true
002567.SZ,,,true
002568.SZ,,,true
300195.SZ,,,true
300196.SZ,,,true
300197.SZ,,,true
300198.SZ,,,true
300199.SZ,,,true
300200.SZ,,,true
300201.SZ,,,true
002569.SZ,,,true
002570.SZ,,,true
002571.SZ,,,true
002572.SZ,,,true
300202.SZ,,,true
300203.SZ,,,true
300204.SZ,,,true
300205.SZ,,,true
300206.SZ,,,true
300207.SZ,,,true
002573.SZ,,,true
002574.SZ,,,true
002575.SZ,,,true
300208.SZ,,,true
300209.SZ,,,true
300210.SZ,,,true
002576.SZ,,,true
002577.SZ,,,true
002578.SZ,,,true
601258.SH,,,true
300211.SZ,,,true
300212.SZ,,,true
300213.SZ,,,true
002579.SZ,,,true
002580.SZ,,,true
601218.SH,,,true
601113.SH,,,true
300214.SZ,,,true
300215.SZ,,,true
300216.SZ,,,true
300217.SZ,,,true
300218.SZ,,,true
300219.SZ,,,true
601233.SH,,,true
002581.SZ,,,true
002582.SZ,,,true
601208.SH,,,true
300220.SZ,,,true
300221.SZ,,,true
300222.SZ,,,true
002583.SZ,,,true
601599.SH,,,true
601566.SH,,,true
300223.SZ,,,true
300224.SZ,,,true
300225.SZ,,,true
002584.SZ,,,true
002585.SZ,,,true
002586.SZ,,,true
601311.SH,,,true
601010.SH,,,true
300226.SZ,,,true
300227.SZ,,,true
300228.SZ,,,true
002587.SZ,,,true
002588.SZ,,,true
002589.SZ,,,true
002590.SZ,,,true
300229.SZ,,,true
300230.SZ,,,true
300231.SZ,,,true
601567.SH,,,true
002591.SZ,,,true
300232.SZ,,,true
300233.SZ,,,true
300234.SZ,,,true
601798.SH,,,true
002593.SZ,,,true
002595.SZ,,,true
300235.SZ,,,true
300236.SZ,,,true
300237.SZ,,,true
002594.SZ,,,true
601058.SH,,,true
300238.SZ,,,true
300239.SZ,,,true
300240.SZ,,,true
002596.SZ,,,true
002597.SZ,,,true
002598.SZ,,,true
000620.SZ,,,true
300241.SZ,,,true
300242.SZ,,,true
300243.SZ,,,true
002599.SZ,,,true
002600.SZ,,,true
002601.SZ,,,true
300244.SZ,,,true
300245.SZ,,,true
300246.SZ,,,true
002602.SZ,,,true
002603.SZ,,,true
002604.SZ,,,true
300247.SZ,,,true
300248.SZ,,,true
300249.SZ,,,true
300250.SZ,,,true
300251.SZ,,,true
002605.SZ,,,true
002606.SZ,,,true
601222.SH,,,true
002607.SZ,,,true
002608.SZ,,,true
601901.SH,,,true
601636.SH,,,true
002609.SZ,,,true
002610.SZ,,,true
601789.SH,,,true
300252.SZ,,,true
300253.SZ,,,true
601886.SH,,,true
300254.SZ,,,true
300255.SZ,,,true
300256.SZ,,,true
300257.SZ,,,true
300258.SZ,,,true
002611.SZ,,,true
002612.SZ,,,true
002613.SZ,,,true
300259.SZ,,,true
300260.SZ,,,true
300261.SZ,,,true
600681.SH,,,true
601908.SH,,,true
002614.SZ,,,true
002615.SZ,,,true
300262.SZ,,,true
300263.SZ,,,true
300264.SZ,,,true
300265.SZ,,,true
601677.SH,,,true
002616.SZ,,,true
002617.SZ,,,true
002618.SZ,,,true
300266.SZ,,,true
300267.SZ,,,true
300268.SZ,,,true
601633.SH,,,true
002619.SZ,,,true
002620.SZ,,,true
002621.SZ,,,true
601996.SH,,,true
600094.SH,,,true
300269.SZ,,,true
300270.SZ,,,true
002623.SZ,,,true
002622.SZ,,,true
601669.SH,,,true
300271.SZ,,,true
300273.SZ,,,true
002624.SZ,,,true
002626.SZ,,,true
601100.SH,,,true
300272.SZ,,,true
300274.SZ,,,true
300275.SZ,,,true
002625.SZ,,,true
002627.SZ,,,true
002628.SZ,,,true
002629.SZ,,,true
601028.SH,,,true
002592.SZ,,,true
002630.SZ,,,true
002631.SZ,,,true
300276.SZ,,,true
002632.SZ,,,true
002633.SZ,,,true
300277.SZ,,,true
002635.SZ,,,true
002636.SZ,,,true
002637.SZ,,,true
002638.SZ,,,true
601928.SH,,,true
000719.SZ,,,true
002634.SZ,,,true
002639.SZ,,,true
002640.SZ,,,true
002641.SZ,,,true
601555.SH,,,true
300278.SZ,,,true
601336.SH,,,true
002642.SZ,,,true
002643.SZ,,,true
002645.SZ,,,true
002644.SZ,,,true
002646.SZ,,,true
002647.SZ,,,true
002648.SZ,,,true
300279.SZ,,,true
300280.SZ,,,true
300281.SZ,,,true
300282.SZ,,,true
002649.SZ,,,true
002650.SZ,,,true
002651.SZ,,,true
300283.SZ,,,true
300284.SZ,,,true
300285.SZ,,,true
300286.SZ,,,true
601360.SH,,,true
002653.SZ,,,true
002652.SZ,,,true
300287.SZ,,,true
300291.SZ,,,true
300288.SZ,,,true
300289.SZ,,,true
300290.SZ,,,true
601515.SH,,,true
002654.SZ,,,true
002655.SZ,,,true
601231.SH,,,true
601929.SH,,,true
002656.SZ,,,true
002657.SZ,,,true
300292.SZ,,,true
300293.SZ,,,true
300294.SZ,,,true
002658.SZ,,,true
002659.SZ,,,true
002662.SZ,,,true
601800.SH,,,true
300295.SZ,,,true
300296.SZ,,,true
300297.SZ,,,true
002660.SZ,,,true
002661.SZ,,,true
002663.SZ,,,true
002664.SZ,,,true
300298.SZ,,,true
300299.SZ,,,true
300300.SZ,,,true
300303.SZ,,,true
300301.SZ,,,true
300302.SZ,,,true
300304.SZ,,,true
002665.SZ,,,true
002666.SZ,,,true
002667.SZ,,,true
300305.SZ,,,true
300306.SZ,,,true
300307.SZ,,,true
601238.SH,,,true
300308.SZ,,,true
300309.SZ,,,true
601012.SH,,,true
002668.SZ,,,true
002669.SZ,,,true
002670.SZ,,,true
601388.SH,,,true
300310.SZ,,,true
300311.SZ,,,true
300313.SZ,,,true
002671.SZ,,,true
002672.SZ,,,true
603001.SH,,,true
603000.SH,,,true
002673.SZ,,,true
603123.SH,,,true
002674.SZ,,,true
603333.SH,,,true
300312.SZ,,,true
300314.SZ,,,true
300315.SZ,,,true
300316.SZ,,,true
300317.SZ,,,true
603002.SH,,,true
603366.SH,,,true
300318.SZ,,,true
300319.SZ,,,true
300321.SZ,,,true
002675.SZ,,,true
002676.SZ,,,true
002677.SZ,,,true
603128.SH,,,true
002678.SZ,,,true
300320.SZ,,,true
300323.SZ,,,true
300325.SZ,,,true
002679.SZ,,,true
002680.SZ,,,true
002681.SZ,,,true
300322.SZ,,,true
300324.SZ,,,true
601965.SH,,,true
002682.SZ,,,true
002683.SZ,,,true
002684.SZ,,,true
002685.SZ,,,true
601339.SH,,,true
300326.SZ,,,true
300327.SZ,,,true
300328.SZ,,,true
300329.SZ,,,true
300330.SZ,,,true
300331.SZ,,,true
300332.SZ,,,true
300333.SZ,,,true
002686.SZ,,,true
300334.SZ,,,true
601608.SH,,,true
300335.SZ,,,true
300336.SZ,,,true
002687.SZ,,,true
002688.SZ,,,true
002689.SZ,,,true
603008.SH,,,true
300337.SZ,,,true
300339.SZ,,,true
300338.SZ,,,true
300340.SZ,,,true
300341.SZ,,,true
300342.SZ,,,true
002690.SZ,,,true
002691.SZ,,,true
603077.SH,,,true
300343.SZ,,,true
300344.SZ,,,true
300345.SZ,,,true
000863.SZ,,,true
300346.SZ,,,true
002692.SZ,,,true
002693.SZ,,,true
601038.SH,,,true
603766.SH,,,true
002694.SZ,,,true
300347.SZ,,,true
300348.SZ,,,true
300349.SZ,,,true
603003.SH,,,true
300350.SZ,,,true
603399.SH,,,true
600705.SH,,,true
002695.SZ,,,true
002696.SZ,,,true
002697.SZ,,,true
603167.SH,,,true
002698.SZ,,,true
002699.SZ,,,true
300352.SZ,,,true
300351.SZ,,,true
300354.SZ,,,true
002700.SZ,,,true
300353.SZ,,,true
300355.SZ,,,true
300356.SZ,,,true
603993.SH,,,true
002701.SZ,,,true
002702.SZ,,,true
000156.SZ,,,true
002703.SZ,,,true
000038.SZ,,,true
000403.SZ,,,true
000498.SZ,,,true
000622.SZ,,,true
000670.SZ,,,true
000757.SZ,,,true
000672.SZ,,,true
000688.SZ,,,true
000333.SZ,,,true
600023.SH,,,true
000693.SZ,,,true
603699.SH,,,true
002705.SZ,,,true
002706.SZ,,,true
002708.SZ,,,true
300357.SZ,,,true
300358.SZ,,,true
300359.SZ,,,true
300360.SZ,,,true
300362.SZ,,,true
603308.SH,,,true
002707.SZ,,,true
002709.SZ,,,true
002712.SZ,,,true
300365.SZ,,,true
300368.SZ,,,true
300370.SZ,,,true
300371.SZ,,,true
300373.SZ,,,true
603555.SH,,,true
002711.SZ,,,true
002721.SZ,,,true
300366.SZ,,,true
300372.SZ,,,true
300375.SZ,,,true
300376.SZ,,,true
300377.SZ,,,true
300378.SZ,,,true
002714.SZ,,,true
002716.SZ,,,true
002718.SZ,,,true
002719.SZ,,,true
002722.SZ,,,true
300379.SZ,,,true
300380.SZ,,,true
300381.SZ,,,true
601225.SH,,,true
002723.SZ,,,true
002725.SZ,,,true
300363.SZ,,,true
300367.SZ,,,true
300369.SZ,,,true
300382.SZ,,,true
300383.SZ,,,true
603005.SH,,,true
603288.SH,,,true
002713.SZ,,,true
002715.SZ,,,true
002717.SZ,,,true
002726.SZ,,,true
300385.SZ,,,true
300386.SZ,,,true
603006.SH,,,true
603328.SH,,,true
002727.SZ,,,true
300387.SZ,,,true
603168.SH,,,true
603369.SH,,,true
603009.SH,,,true
002728.SZ,,,true
300390.SZ,,,true
603126.SH,,,true
300384.SZ,,,true
300388.SZ,,,true
300389.SZ,,,true
300391.SZ,,,true
603111.SH,,,true
603100.SH,,,true
603609.SH,,,true
603099.SH,,,true
601579.SH,,,true
603806.SH,,,true
603188.SH,,,true
300392.SZ,,,true
300395.SZ,,,true
300396.SZ,,,true
300397.SZ,,,true
002729.SZ,,,true
300393.SZ,,,true
603306.SH,,,true
601016.SH,,,true
600917.SH,,,true
002730.SZ,,,true
300398.SZ,,,true
300399.SZ,,,true
300401.SZ,,,true
603169.SH,,,true
300400.SZ,,,true
300402.SZ,,,true
603010.SH,,,true
603456.SH,,,true
603018.SH,,,true
603606.SH,,,true
300403.SZ,,,true
300405.SZ,,,true
300406.SZ,,,true
603688.SH,,,true
002724.SZ,,,true
002731.SZ,,,true
603988.SH,,,true
601015.SH,,,true
603019.SH,,,true
603011.SH,,,true
603088.SH,,,true
603166.SH,,,true
002733.SZ,,,true
002735.SZ,,,true
300407.SZ,,,true
300408.SZ,,,true
300409.SZ,,,true
603518.SH,,,true
603368.SH,,,true
002732.SZ,,,true
603998.SH,,,true
601969.SH,,,true
601226.SH,,,true
002736.SZ,,,true
603588.SH,,,true
002737.SZ,,,true
002738.SZ,,,true
603636.SH,,,true
300410.SZ,,,true
300411.SZ,,,true
300412.SZ,,,true
603017.SH,,,true
603889.SH,,,true
603788.SH,,,true
300364.SZ,,,true
300413.SZ,,,true
300418.SZ,,,true
601021.SH,,,true
002739.SZ,,,true
002740.SZ,,,true
300416.SZ,,,true
300419.SZ,,,true
601069.SH,,,true
603601.SH,,,true
300415.SZ,,,true
300417.SZ,,,true
